Grasa (% P/P);Proteina (% P/P);Extracto (% P/P);Lactosa (% P/P);Celulas (/ml*1000);Bacterias (ufc/ml*1000);Inhb.;PC 1;Urea (mg/l);Patogeno
3.74;3.08;8.58;4.8;120;22;N;528;100;0
3.74;3.08;8.58;4.8;119;21;N;527;99;0
3.74;3.35;8.75;4.76;448;21;N;518;250;0
3.74;3.23;8.77;4.87;170;21;N;526;165;0
3.74;3.05;8.38;4.7;311;21;N;534;320;0
3.74;3.35;8.94;4.84;658;21;N;519;184;0
3.74;3.19;8.75;4.75;96;21;N;524;263;0
3.74;3.05;8.38;4.7;310;20;N;533;319;0
3.74;3.08;8.58;4.8;118;20;N;526;98;0
3.74;3.17;8.73;4.94;123;20;N;525;179;0
3.74;3.46;9.14;5;501;20;N;526;168;0
3.74;3.04;8.59;4.79;482;20;N;534;174;0
3.74;3.18;8.75;4.79;240;20;N;543;198;0
3.74;3.19;8.86;4.89;223;20;N;524;152;0
3.74;2.93;8.47;4.77;350;20;N;526;150;0
3.74;2.93;8.32;4.68;153;19;N;526;276;0
3.74;3.01;8.36;4.74;153;19;N;523;297;0
3.74;3.18;8.75;4.79;239;19;N;542;197;0
3.74;3.19;8.62;4.96;96;19;N;527;103;0
3.74;3.34;8.95;4.91;282;19;N;531;196;0
3.74;3.18;8.87;4.89;157;19;N;527;151;0
3.74;2.96;8.31;4.66;159;19;N;523;281;0
3.74;2.96;8.31;4.66;159;19;N;523;281;0
3.74;3.18;8.87;4.89;157;19;N;527;151;0
3.74;3.18;8.87;4.89;157;19;N;527;151;0
3.74;2.96;8.31;4.66;158;18;N;522;280;0
3.74;3.05;8.38;4.7;308;18;N;531;317;0
3.74;3.05;8.38;4.7;308;18;N;531;317;0
3.74;3.05;8.38;4.7;308;18;N;531;317;0
3.74;2.99;8.54;4.61;237;18;N;520;170;0
3.74;3.08;8.74;4.94;102;18;N;527;253;0
3.74;3.32;8.77;4.74;354;18;N;519;232;0
3.74;3.18;8.87;4.89;156;18;N;526;150;0
3.74;3.07;8.41;4.73;371;18;N;527;255;0
3.74;2.93;8.43;4.68;239;18;N;525;168;0
3.74;3.03;8.58;4.71;1337;18;N;526;170;0
3.74;3.23;8.91;4.75;489;18;N;520;210;0
3.74;2.93;8.36;4.69;168;17;N;526;269;0
3.74;3.05;8.38;4.7;307;17;N;530;316;0
3.74;2.95;8.4;4.69;302;17;N;525;161;0
3.74;3.07;8.41;4.73;370;17;N;526;254;0
3.74;2.97;8.44;0.66;138;17;N;529;236;0
3.74;3.17;8.73;4.86;162;17;N;531;218;0
3.74;3.08;8.74;4.94;101;17;N;526;252;0
3.74;3.18;8.75;4.79;237;17;N;540;195;0
3.74;3.23;8.77;4.87;166;17;N;522;161;0
3.74;3.32;8.96;4.94;238;17;N;532;173;0
3.74;3.07;8.41;4.73;370;17;N;526;254;0
3.74;2.95;8.4;4.69;302;17;N;525;161;0
3.74;3.05;8.38;4.7;307;17;N;530;316;0
3.74;2.99;8.5;4.75;252;16;N;528;140;0
3.74;3.1;8.6;4.7;180;16;N;533;176;0
3.74;3.19;8.66;4.75;213;16;N;535;250;0
3.74;3.09;8.66;4.81;355;16;N;534;132;0
3.74;3.32;9.02;4.97;240;16;N;527;174;0
3.74;2.95;8.4;4.69;301;16;N;524;160;0
3.74;3.32;8.96;4.94;237;16;N;531;172;0
3.74;3.05;8.38;4.7;306;16;N;529;315;0
3.74;2.92;8.31;4.67;182;15;N;526;253;0
3.74;2.97;8.31;4.6;329;15;N;527;262;0
3.74;2.93;8.38;4.69;267;15;N;526;208;0
3.74;2.97;8.44;0.66;136;15;N;527;234;0
3.74;3;8.55;4.7;116;15;N;533;263;0
3.74;3.14;8.6;4.69;118;15;N;528;108;0
3.74;3.26;8.93;4.98;216;15;N;528;109;0
3.74;3.34;8.95;4.91;278;15;N;527;192;0
3.74;2.93;8.32;4.68;149;15;N;522;272;0
3.74;3.1;8.65;4.93;105;15;N;524;286;0
3.74;3.29;8.89;4.71;449;15;N;534;199;0
3.74;2.97;8.31;4.6;328;14;N;526;261;0
3.74;2.99;8.5;4.75;250;14;N;526;138;0
3.74;3.12;8.54;0.64;245;14;N;531;220;0
3.74;3;8.55;4.7;115;14;N;532;262;0
3.74;3.14;8.6;4.69;117;14;N;527;107;0
3.74;1.15;8.6;4.69;115;14;N;528;140;0
3.74;3.2;8.92;4.91;174;14;N;534;213;0
3.74;3.32;9.02;4.98;178;14;N;531;224;0
3.74;3.32;8.96;4.94;235;14;N;529;170;0
3.74;3.05;8.66;4.94;58;14;N;533;263;0
3.74;3.09;8.66;4.81;353;14;N;532;130;0
3.74;3.06;8.42;4.58;304;14;N;531;214;0
3.74;3.19;8.66;4.75;211;14;N;533;248;0
3.74;2.92;8.31;4.67;180;13;N;524;251;0
3.74;2.93;8.38;4.69;265;13;N;524;206;0
3.74;3.07;8.43;4.6;341;13;N;530;233;0
3.74;3.16;8.44;4.61;277;13;N;526;247;0
3.74;3.16;8.53;4.64;253;13;N;526;243;0
3.74;3.14;8.6;4.69;116;13;N;526;106;0
3.74;1.15;8.6;4.69;114;13;N;527;139;0
3.74;3.25;8.61;4.66;228;13;N;528;247;0
3.74;3.03;8.61;4.68;126;13;N;529;229;0
3.74;3.24;8.88;4.83;259;13;N;522;157;0
3.74;3.05;8.66;4.94;57;13;N;532;262;0
3.74;3.22;8.9;4.91;222;13;N;528;163;0
3.74;3.32;9.02;4.98;177;13;N;530;223;0
3.74;3.13;8.47;4.64;387;13;N;527;267;0
3.74;1.15;8.6;4.69;114;13;N;527;139;0
3.74;3;8.55;4.7;114;13;N;531;261;0
3.74;3.03;8.61;4.68;126;13;N;529;229;0
3.74;3.18;8.75;4.79;233;13;N;536;191;0
3.74;2.93;8.36;4.69;164;13;N;522;265;0
3.74;2.92;8.31;4.67;179;12;N;523;250;0
3.74;2.93;8.36;4.63;137;12;N;525;326;0
3.74;3.06;8.42;4.58;302;12;N;529;212;0
3.74;2.99;8.5;4.75;248;12;N;524;136;0
3.74;3.12;8.54;0.64;243;12;N;529;218;0
3.74;1.15;8.6;4.69;113;12;N;526;138;0
3.74;3.14;8.6;4.69;115;12;N;525;105;0
3.74;3.19;8.87;4.81;176;12;N;528;148;0
3.74;3.22;8.95;5.01;142;12;N;528;145;0
3.74;3.29;9;5;247;12;N;530;145;0
3.74;3.29;9;5;247;12;N;530;145;0
3.74;3.03;8.32;4.55;266;12;N;525;233;0
3.74;3.22;8.95;5.01;142;12;N;528;145;0
3.74;3.21;8.67;4.74;126;12;N;528;118;0
3.74;3.13;8.47;4.64;386;12;N;526;266;0
3.74;3.16;8.53;4.64;252;12;N;525;242;0
3.74;3.15;8.81;4.9;252;12;N;534;95;0
3.74;3.19;8.12;0.7;239;11;N;522;236;0
3.74;3.06;8.42;4.58;301;11;N;528;211;0
3.74;3.12;8.54;0.64;242;11;N;528;217;0
3.74;3.05;8.66;4.94;55;11;N;530;260;0
3.74;3.21;8.67;4.74;125;11;N;527;117;0
3.74;3.06;8.69;4.9;59;11;N;528;264;0
3.74;3.06;8.69;4.9;59;11;N;528;264;0
3.74;3.15;8.81;4.9;251;11;N;533;94;0
3.74;3.16;8.83;4.97;124;11;N;538;169;0
3.74;3.24;8.92;4.96;227;11;N;530;200;0
3.74;3.2;8.92;4.91;171;11;N;531;210;0
3.74;3.39;9.02;5.02;399;11;N;532;206;0
3.74;3.38;9.08;5;280;11;N;530;177;0
3.74;3.39;9.02;5.02;399;11;N;532;206;0
3.74;3.37;9.05;4.9;339;11;N;523;179;0
3.74;3.19;8.12;0.7;239;11;N;522;236;0
3.74;3.01;8.52;4.67;178;11;N;528;225;0
3.74;3.16;8.83;4.97;124;11;N;538;169;0
3.74;3.38;8.89;4.88;229;11;N;523;241;0
3.74;2.97;8.69;4.81;231;11;N;535;81;0
3.74;3.16;8.53;4.64;251;11;N;524;241;0
3.74;3.24;8.88;4.83;257;11;N;520;155;0
3.74;3.19;8.12;0.7;238;10;N;521;235;0
3.74;2.92;8.31;4.67;177;10;N;521;248;0
3.74;3.13;8.47;4.64;384;10;N;524;264;0
3.74;3.1;8.5;4.52;149;10;N;523;132;0
3.74;3.25;8.61;4.66;225;10;N;525;244;0
3.74;3.25;8.61;4.66;225;10;N;525;244;0
3.74;3.21;8.67;4.74;124;10;N;526;116;0
3.74;3.07;8.7;4.86;167;10;N;534;151;0
3.74;3.15;8.81;4.9;250;10;N;532;93;0
3.74;3.23;8.87;4.91;125;10;N;525;199;0
3.74;3.23;8.87;4.91;125;10;N;525;199;0
3.74;3.32;8.96;4.94;231;10;N;525;166;0
3.74;2.97;8.31;4.6;324;10;N;522;257;0
3.74;3.19;8.84;4.94;144;10;N;530;140;0
3.74;3.16;8.53;4.64;250;10;N;523;240;0
3.74;3.06;8.42;4.58;300;10;N;527;210;0
3.74;3.09;8.41;4.63;242;10;N;521;228;0
3.74;3.09;8.76;4.82;191;10;N;532;100;0
3.74;3.13;8.47;4.64;384;10;N;524;264;0
3.74;3.07;8.66;4.71;82;10;N;524;254;0
3.74;3.05;8.66;4.94;54;10;N;529;259;0
3.74;3.01;8.52;4.67;177;10;N;527;224;0
3.74;3.19;8.12;0.7;237;9;N;520;234;0
3.74;3.09;8.41;4.63;241;9;N;520;227;0
3.74;3.16;8.68;4.88;115;9;N;522;232;0
3.74;3.09;8.76;4.82;190;9;N;531;99;0
3.74;3.2;8.92;4.91;169;9;N;529;208;0
3.74;3.37;9.05;4.9;337;9;N;521;177;0
3.74;3.38;9.08;5;278;9;N;528;175;0
3.74;3.25;8.61;4.66;224;9;N;524;243;0
3.74;3.25;8.61;4.66;224;9;N;524;243;0
3.74;3.15;8.81;4.9;249;9;N;531;92;0
3.74;3.14;8.6;4.69;112;9;N;522;102;0
3.74;3.39;9.02;5.02;397;9;N;530;204;0
3.74;3.19;8.66;4.75;206;9;N;528;243;0
3.74;3.2;8.92;4.91;169;9;N;529;208;0
3.74;3.09;8.45;4.63;226;8;N;523;209;0
3.74;3.07;8.7;4.86;165;8;N;532;149;0
3.74;3.23;8.87;4.91;123;8;N;523;197;0
3.74;3.19;8.87;4.81;172;8;N;524;144;0
3.74;3.22;8.95;5.01;138;8;N;524;141;0
3.74;3.06;8.69;4.9;56;8;N;525;261;0
3.74;3.39;9.02;5.02;396;8;N;529;203;0
3.74;3.34;8.95;4.91;271;8;N;520;185;0
3.74;3.15;8.81;4.9;248;8;N;530;91;0
3.74;3.23;8.94;4.78;246;8;N;524;188;0
3.74;3.07;8.43;4.6;336;8;N;525;228;0
3.74;3.08;8.06;4.61;192;7;N;522;235;0
3.74;3.21;8.67;4.74;121;7;N;523;113;0
3.74;3.19;8.87;4.81;171;7;N;523;143;0
3.74;3.24;8.92;4.96;223;7;N;526;196;0
3.74;3.24;8.92;4.96;223;7;N;526;196;0
3.74;3.24;8.92;4.96;223;7;N;526;196;0
3.74;3.29;9;5;242;7;N;525;140;0
3.74;3.07;8.7;4.86;164;7;N;531;148;0
3.74;3.24;8.92;4.96;223;7;N;526;196;0
3.74;3.24;8.92;4.96;222;6;N;525;195;0
3.74;3.32;8.96;4.94;227;6;N;521;162;0
3.74;3.37;9.05;4.9;334;6;N;518;174;0
3.74;3.09;8.76;4.82;187;6;N;528;96;0
3.74;3.41;8.96;5.04;76;5;N;521;155;0
3.74;3.24;8.92;4.96;220;4;N;523;193;0
3.75;3.31;9.01;4.85;332;987;N;538;228;1
3.75;3.31;9.01;4.85;326;981;N;532;222;1
3.75;3.31;9.01;4.85;324;979;N;530;220;1
3.75;3.31;9.01;4.85;324;979;N;530;220;1
3.75;3.31;9.01;4.85;323;978;N;529;219;1
3.75;3.31;9.01;4.85;316;971;N;522;212;1
3.75;3.4;8.91;4.88;284;96;N;521;266;0
3.75;3.23;8.61;4.64;164;83;N;523;144;0
3.75;3.42;9;4.85;983;65;N;525;233;0
3.75;3.04;8.47;4.7;476;64;N;528;171;0
3.75;3.42;9;4.85;981;63;N;523;231;0
3.75;3.42;9;4.85;981;63;N;523;231;0
3.75;2.99;8.61;4.79;283;62;N;521;155;0
3.75;2.99;8.61;4.79;283;62;N;521;155;0
3.75;3.04;8.47;4.7;473;61;N;525;168;0
3.75;3.04;8.47;4.7;471;59;N;523;166;0
3.75;3.04;8.47;4.7;470;58;N;522;165;0
3.75;2.98;8.4;4.5;504;56;N;531;200;0
3.75;3.25;8.79;4.83;217;55;N;535;180;0
3.75;3.25;8.79;4.83;217;55;N;535;180;0
3.75;3.25;8.79;4.83;216;54;N;534;179;0
3.75;3.25;8.79;4.83;215;53;N;533;178;0
3.75;3.23;8.84;4.88;381;53;N;530;203;0
3.75;3.25;8.79;4.83;214;52;N;532;177;0
3.75;3.25;8.79;4.83;214;52;N;532;177;0
3.75;3.11;8.7;4.82;153;50;N;526;200;0
3.75;3.21;8.65;4.64;156;49;N;527;100;0
3.75;3.21;8.65;4.64;156;49;N;527;100;0
3.75;2.89;8.35;4.57;325;49;N;518;126;0
3.75;3.25;8.79;4.83;210;48;N;528;173;0
3.75;3.4;8.93;4.88;926;48;N;524;240;0
3.75;3.05;8.73;4.74;111;45;N;518;124;0
3.75;3.03;8.35;0.57;280;44;N;520;263;0
3.75;3;8.43;4.65;412;44;N;525;175;0
3.75;3.03;8.35;0.57;280;44;N;520;263;0
3.75;3.25;8.81;4.9;258;43;N;541;256;0
3.75;3;8.43;4.65;410;42;N;523;173;0
3.75;3.11;8.7;4.82;145;42;N;518;192;0
3.75;3.03;8.35;0.57;278;42;N;518;261;0
3.75;3.03;8.35;0.57;277;41;N;517;260;0
3.75;3.03;8.46;4.72;397;40;N;523;162;0
3.75;3.03;8.46;4.72;397;40;N;523;162;0
3.75;3.25;8.81;4.9;255;40;N;538;253;0
3.75;3.07;8.48;4.76;280;39;N;529;157;0
3.75;3.34;8.87;4.86;282;39;N;526;297;0
3.75;3;8.43;4.65;406;38;N;519;169;0
3.75;3.2;8.6;4.79;393;38;N;524;224;0
3.75;3.42;8.88;4.92;258;38;N;525;287;0
3.75;3.29;8.91;4.78;776;37;N;522;203;0
3.75;3.07;8.48;4.76;277;36;N;526;154;0
3.75;3.33;8.93;4.8;880;36;N;531;205;0
3.75;3.33;8.93;4.8;879;35;N;530;204;0
3.75;3.2;8.61;4.73;724;35;N;522;158;0
3.75;3.44;8.92;4.87;275;35;N;522;289;0
3.75;3.29;8.91;4.78;774;35;N;520;201;0
3.75;3.06;8.37;4.69;304;34;N;522;198;0
3.75;3.2;8.61;4.73;723;34;N;521;157;0
3.75;3.12;8.67;4.9;107;34;N;528;159;0
3.75;3.12;8.67;4.9;107;34;N;528;159;0
3.75;3.37;8.92;4.87;250;34;N;523;268;0
3.75;3.44;8.92;4.87;274;34;N;521;288;0
3.75;3.41;9;4.86;832;34;N;521;218;0
3.75;3.41;9;4.86;832;34;N;521;218;0
3.75;3.42;8.88;4.92;254;34;N;521;283;0
3.75;3.33;8.93;4.8;878;34;N;529;203;0
3.75;3.37;8.92;4.87;249;33;N;522;267;0
3.75;3.34;8.92;4.79;693;33;N;522;208;0
3.75;3.41;9;4.86;830;32;N;519;216;0
3.75;3.39;9.02;4.9;699;32;N;528;172;0
3.75;3.37;8.92;4.87;248;32;N;521;266;0
3.75;3.15;8.61;4.77;528;31;N;522;132;0
3.75;3.39;9.02;4.9;698;31;N;527;171;0
3.75;3.41;9;4.86;829;31;N;518;215;0
3.75;3.2;8.61;4.73;720;31;N;518;154;0
3.75;3.15;8.61;4.77;527;30;N;521;131;0
3.75;3.15;8.61;4.77;526;29;N;520;130;0
3.75;2.92;8.39;4.62;304;27;N;529;167;0
3.75;2.98;8.43;4.76;325;26;N;525;214;0
3.75;3.32;8.88;4.94;160;26;N;530;181;0
3.75;3.09;8.59;4.81;123;25;N;531;103;0
3.75;3.36;8.76;4.77;452;25;N;522;254;0
3.75;3.14;8.59;4.6;286;25;N;522;217;0
3.75;2.9;8.31;4.63;327;24;N;525;218;0
3.75;3.36;8.76;4.77;451;24;N;521;253;0
3.75;3.2;8.87;4.9;227;24;N;528;156;0
3.75;2.98;8.43;4.76;323;24;N;523;212;0
3.75;3.21;8.81;4.74;579;24;N;521;174;0
3.75;3.19;8.64;4.76;132;23;N;520;142;0
3.75;3.36;8.92;4.88;353;23;N;520;216;0
3.75;3.15;8.7;4.87;103;23;N;528;141;0
3.75;3.36;8.76;4.77;450;23;N;520;252;0
3.75;3.06;8.68;4.73;122;23;N;519;188;0
3.75;3.19;8.88;4.9;161;23;N;531;155;0
3.75;3.14;8.6;4.54;534;23;N;527;209;0
3.75;2.94;8.44;4.69;243;22;N;529;172;0
3.75;2.94;8.48;4.78;352;22;N;528;152;0
3.75;3.23;8.63;4.65;290;22;N;525;268;0
3.75;3.2;8.76;4.76;97;22;N;525;264;0
3.75;3.2;8.87;4.9;225;22;N;526;154;0
3.75;2.98;8.43;4.76;321;22;N;521;210;0
3.75;3.09;8.59;4.81;120;22;N;528;100;0
3.75;3.36;8.95;4.85;659;22;N;520;185;0
3.75;3.2;8.87;4.9;225;22;N;526;154;0
3.75;3.19;8.75;4.71;298;21;N;531;235;0
3.75;3.19;8.76;4.8;241;21;N;544;199;0
3.75;3.19;8.88;4.9;159;21;N;529;153;0
3.75;3.36;8.92;4.88;351;21;N;518;214;0
3.75;3.15;8.7;4.87;101;21;N;526;139;0
3.75;3.08;8.42;4.74;374;21;N;530;258;0
3.75;2.94;8.48;4.78;351;21;N;527;151;0
3.75;2.89;8.35;4.65;318;21;N;527;165;0
3.75;3.06;8.39;4.71;311;21;N;534;320;0
3.75;3.15;8.7;4.87;101;21;N;526;139;0
3.75;2.94;8.48;4.78;350;20;N;526;150;0
3.75;3.19;8.75;4.71;297;20;N;530;234;0
3.75;3.09;8.75;4.95;104;20;N;529;255;0
3.75;3.2;8.76;4.76;95;20;N;523;262;0
3.75;3.19;8.75;4.71;297;20;N;530;234;0
3.75;3.19;8.75;4.71;297;20;N;530;234;0
3.75;2.98;8.43;4.76;319;20;N;519;208;0
3.75;3.45;8.99;4.91;382;20;N;524;191;0
3.75;2.89;8.35;4.65;317;20;N;526;164;0
3.75;3.04;8.59;4.72;1339;20;N;528;172;0
3.75;3.2;8.76;4.76;95;20;N;523;262;0
3.75;2.89;8.35;4.65;316;19;N;525;163;0
3.75;3.09;8.75;4.95;103;19;N;528;254;0
3.75;3.2;8.76;4.76;94;19;N;522;261;0
3.75;3.19;8.88;4.9;157;19;N;527;151;0
3.75;2.94;8.44;4.69;240;19;N;526;169;0
3.75;3.15;8.64;4.62;279;19;N;522;275;0
3.75;3;8.51;4.76;255;19;N;531;143;0
3.75;2.94;8.33;4.69;152;18;N;525;275;0
3.75;3.24;8.78;4.88;167;18;N;523;162;0
3.75;3.04;8.64;4.82;47;18;N;535;278;0
3.75;2.94;8.37;4.7;169;18;N;527;270;0
3.75;3.23;8.63;4.65;286;18;N;521;264;0
3.75;3;8.51;4.76;254;18;N;530;142;0
3.75;2.93;8.32;4.68;185;18;N;529;256;0
3.75;2.97;8.32;4.67;157;17;N;521;279;0
3.75;2.94;8.33;4.69;151;17;N;524;274;0
3.75;3.06;8.39;4.71;307;17;N;530;316;0
3.75;2.94;8.39;4.7;269;17;N;528;210;0
3.75;3.06;8.39;4.71;307;17;N;530;316;0
3.75;2.96;8.41;4.7;302;17;N;525;161;0
3.75;2.98;8.45;0.67;138;17;N;529;236;0
3.75;3.12;8.54;4.7;106;17;N;527;238;0
3.75;3.24;8.78;4.88;166;17;N;522;161;0
3.75;3.18;8.69;4.97;132;17;N;527;182;0
3.75;3;8.55;4.62;236;17;N;519;169;0
3.75;2.94;8.33;4.66;161;17;N;530;264;0
3.75;3.05;8.59;4.76;218;17;N;537;153;0
3.75;2.94;8.33;4.66;160;16;N;529;263;0
3.75;2.94;8.39;4.7;268;16;N;527;209;0
3.75;3.05;8.59;4.76;217;16;N;536;152;0
3.75;3.27;8.94;4.99;217;16;N;529;110;0
3.75;3.13;8.55;0.65;247;16;N;533;222;0
3.75;3.18;8.69;4.97;131;16;N;526;181;0
3.75;3.48;9.15;5.04;191;16;N;530;160;0
3.75;2.94;8.37;4.7;167;16;N;525;268;0
3.75;3.11;8.61;4.71;180;16;N;533;176;0
3.75;3.2;8.76;4.76;91;16;N;519;258;0
3.75;2.94;8.39;4.7;268;16;N;527;209;0
3.75;3.1;8.65;4.7;298;16;N;531;182;0
3.75;2.94;8.37;4.7;166;15;N;524;267;0
3.75;3.01;8.56;4.71;116;15;N;533;263;0
3.75;3.05;8.59;4.76;216;15;N;535;151;0
3.75;1.16;8.61;4.7;116;15;N;529;141;0
3.75;3.19;8.76;4.8;235;15;N;538;193;0
3.75;3.21;8.93;4.92;175;15;N;535;214;0
3.75;3.21;8.93;4.92;175;15;N;535;214;0
3.75;3.47;9.07;4.87;352;15;N;524;145;0
3.75;3.47;9.07;4.87;352;15;N;524;145;0
3.75;3.46;9.07;4.98;417;15;N;516;166;0
3.75;2.89;8.35;4.65;312;15;N;521;159;0
3.75;3.39;8.9;4.89;233;15;N;527;245;0
3.75;3.19;8.76;4.8;235;15;N;538;193;0
3.75;2.93;8.32;4.68;182;15;N;526;253;0
3.75;2.94;8.39;4.7;267;15;N;526;208;0
3.75;2.99;8.65;4.9;85;15;N;531;219;0
3.75;2.96;8.41;4.7;300;15;N;523;159;0
3.75;3.16;8.61;4.67;455;15;N;514;286;0
3.75;2.94;8.37;4.7;166;15;N;524;267;0
3.75;3.2;8.13;0.71;242;14;N;525;239;0
3.75;2.98;8.45;0.67;135;14;N;526;233;0
3.75;3;8.51;4.76;250;14;N;526;138;0
3.75;3.04;8.62;4.69;127;14;N;530;230;0
3.75;3.21;8.93;4.92;174;14;N;534;213;0
3.75;3.21;8.93;4.92;174;14;N;534;213;0
3.75;3.17;8.84;4.98;127;14;N;541;172;0
3.75;2.94;8.33;4.66;158;14;N;527;261;0
3.75;3.1;8.67;4.82;353;14;N;532;130;0
3.75;3.12;8.54;4.7;103;14;N;524;235;0
3.75;3.47;9.07;4.87;351;14;N;523;144;0
3.75;2.98;8.32;4.61;327;13;N;525;260;0
3.75;2.94;8.37;4.7;164;13;N;522;265;0
3.75;3.07;8.43;4.59;303;13;N;530;213;0
3.75;3.14;8.48;4.65;387;13;N;527;267;0
3.75;3.11;8.51;4.53;152;13;N;526;135;0
3.75;3.02;8.53;4.68;180;13;N;530;227;0
3.75;3.13;8.55;0.65;244;13;N;530;219;0
3.75;3.15;8.61;4.7;116;13;N;526;106;0
3.75;3.18;8.74;4.87;158;13;N;527;214;0
3.75;3.17;8.84;4.98;126;13;N;540;171;0
3.75;3.17;8.84;4.98;126;13;N;540;171;0
3.75;3.3;8.9;4.72;447;13;N;532;197;0
3.75;3.17;8.84;4.98;126;13;N;540;171;0
3.75;3.2;8.88;4.82;177;13;N;529;149;0
3.75;2.94;8.37;4.64;138;13;N;526;327;0
3.75;3.23;8.89;5.08;152;13;N;536;123;0
3.75;3.3;8.9;4.72;447;13;N;532;197;0
3.75;3.08;8.44;4.61;341;13;N;530;233;0
3.75;3.12;8.54;4.7;102;13;N;523;234;0
3.75;3.01;8.56;4.71;114;13;N;531;261;0
3.75;3.3;8.9;4.72;447;13;N;532;197;0
3.75;3.09;8.07;4.62;197;12;N;527;240;0
3.75;2.93;8.32;4.68;179;12;N;523;250;0
3.75;3.1;8.42;4.64;244;12;N;523;230;0
3.75;3.1;8.42;4.64;244;12;N;523;230;0
3.75;1.16;8.61;4.7;113;12;N;526;138;0
3.75;1.16;8.61;4.7;113;12;N;526;138;0
3.75;3.04;8.64;4.82;41;12;N;529;272;0
3.75;3.04;8.64;4.82;41;12;N;529;272;0
3.75;3.2;8.67;4.76;209;12;N;531;246;0
3.75;3.21;8.93;4.92;172;12;N;532;211;0
3.75;3.3;9.01;5.01;247;12;N;530;145;0
3.75;3.21;8.93;4.92;172;12;N;532;211;0
3.75;2.94;8.37;4.64;137;12;N;525;326;0
3.75;3.22;8.68;4.75;126;12;N;528;118;0
3.75;3.14;8.48;4.65;386;12;N;526;266;0
3.75;3.13;8.55;0.65;243;12;N;529;218;0
3.75;3.04;8.64;4.82;41;12;N;529;272;0
3.75;3.12;8.54;4.7;101;12;N;522;233;0
3.75;3.04;8.33;4.56;266;12;N;525;233;0
3.75;3.11;8.51;4.53;151;12;N;525;134;0
3.75;3.38;9.06;4.91;340;12;N;524;180;0
3.75;2.99;8.46;4.68;257;11;N;507;150;0
3.75;3.14;8.48;4.65;385;11;N;525;265;0
3.75;3.15;8.61;4.7;114;11;N;524;104;0
3.75;3.22;8.68;4.75;125;11;N;527;117;0
3.75;3.08;8.71;4.87;168;11;N;535;152;0
3.75;3.1;8.77;4.83;192;11;N;533;101;0
3.75;3.16;8.82;4.91;251;11;N;533;94;0
3.75;3.23;8.89;5.08;150;11;N;534;121;0
3.75;3.26;8.62;4.67;226;11;N;526;245;0
3.75;2.94;8.33;4.66;155;11;N;524;258;0
3.75;3.24;8.88;4.92;126;11;N;526;200;0
3.75;3.25;8.93;4.97;227;11;N;530;200;0
3.75;3.2;8.67;4.76;208;11;N;530;245;0
3.75;3.33;8.97;4.95;232;11;N;526;167;0
3.75;3.1;8.46;4.64;229;11;N;526;212;0
3.75;3.21;8.93;4.92;171;11;N;531;210;0
3.75;2.94;8.37;4.64;135;10;N;523;324;0
3.75;3.1;8.42;4.64;242;10;N;521;228;0
3.75;3.17;8.45;4.62;274;10;N;523;244;0
3.75;3.14;8.48;4.65;384;10;N;524;264;0
3.75;3.17;8.54;4.65;250;10;N;523;240;0
3.75;1.16;8.61;4.7;111;10;N;524;136;0
3.75;3.07;8.7;4.91;58;10;N;527;263;0
3.75;3.08;8.71;4.87;167;10;N;534;151;0
3.75;3.08;8.71;4.87;167;10;N;534;151;0
3.75;3.24;8.88;4.92;125;10;N;525;199;0
3.75;3.23;8.89;5.08;149;10;N;533;120;0
3.75;3.23;8.91;4.92;219;10;N;525;160;0
3.75;3.22;8.68;4.75;124;10;N;526;116;0
3.75;3.35;8.96;4.92;273;10;N;522;187;0
3.75;3.23;8.96;5.02;140;10;N;526;143;0
3.75;3.25;8.93;4.97;226;10;N;529;199;0
3.75;3.35;9.05;4.94;281;10;N;522;180;0
3.75;3.1;8.42;4.64;242;10;N;521;228;0
3.75;3.07;8.7;4.91;58;10;N;527;263;0
3.75;3.08;8.44;4.61;338;10;N;527;230;0
3.75;1.16;8.61;4.7;111;10;N;524;136;0
3.75;3.07;8.43;4.59;300;10;N;527;210;0
3.75;3.1;8.77;4.83;191;10;N;532;100;0
3.75;3.04;8.33;4.56;264;10;N;523;231;0
3.75;3.07;8.7;4.91;57;9;N;526;262;0
3.75;3.1;8.77;4.83;190;9;N;531;99;0
3.75;3.1;8.77;4.83;190;9;N;531;99;0
3.75;3.23;8.91;4.92;218;9;N;524;159;0
3.75;3.21;8.93;4.92;169;9;N;529;208;0
3.75;3.25;8.93;4.97;225;9;N;528;198;0
3.75;3.23;8.96;5.02;139;9;N;525;142;0
3.75;3.23;8.96;5.02;139;9;N;525;142;0
3.75;3.4;9.03;5.03;397;9;N;530;204;0
3.75;3.4;9.03;5.03;397;9;N;530;204;0
3.75;3.33;9.03;4.99;173;9;N;526;219;0
3.75;3.41;8.97;4.96;111;9;N;525;226;0
3.75;3.3;9.01;5.01;244;9;N;527;142;0
3.75;3.17;8.54;4.65;249;9;N;522;239;0
3.75;3.11;8.66;4.94;99;9;N;518;280;0
3.75;3.33;8.97;4.95;230;9;N;524;165;0
3.75;3.24;8.95;4.79;247;9;N;525;189;0
3.75;3.23;8.96;5.02;139;9;N;525;142;0
3.75;3.39;9.09;5.01;278;9;N;528;175;0
3.75;3.09;8.07;4.62;193;8;N;523;236;0
3.75;3.07;8.7;4.91;56;8;N;525;261;0
